PRT_ID,AREA,INT_SQFT,DATE_SALE,N_BEDROOM,N_BATHROOM,N_ROOM,SALE_COND,PARK_FACIL,DATE_BUILD,BUILDTYPE,UTILITY_AVAIL,STREET,MZZONE,QS_ROOMS,QS_BATHROOM,QS_BEDROOM,QS_OVERALL,REG_FEE,COMMIS,INF_PRICE,1+0.04,"POWER(Z,Y)",SALES_PRICE
P05547,Adyar,1219,5/2/2010,2,2,4,Family,No,11/2/1986,House,NoSewer ,No Access,I,2.2,3.7,2.7,2.75,281210,59202,11848054.69,1.04,1.601032219,7400260
P06230,Karapakkam,1208,1/10/2009,1,1,3,Ab Normal,No,6/10/1988,Others,NoSewer ,Gravel,C,4,4.8,4.1,4.28,229599,51022,10619422.56,1.04,1.665073507,6377750
P06113,Karapakkam,522,20-10-2009,1,1,2,Ab Normal,No,24-10-1992,House,AllPub,Gravel,C,4.8,4.4,2.3,3.68,205049,109069,7264299.444,1.04,1.665073507,4362750
P02146,Karapakkam,1610,30-11-2011,2,2,4,Partial,No,7/12/1980,Commercial,NoSewer ,Gravel,RL,3.8,3.6,3.6,3.66,525851,225365,19274349.65,1.04,1.539454056,12520250
P02130,Karapakkam,668,4/12/2011,1,1,2,Partial,No,16-12-1961,House,AllPub,Gravel,RH,4.9,4.6,5,4.85,204068,78488,8055193.35,1.04,1.539454056,5232500
P06458,Karapakkam,740,13-08-2009,1,1,2,Ab Normal,No,21-08-1977,House,AllPub,Paved,RH,2.1,4.8,4,3.67,211320,95094,8796583.339,1.04,1.665073507,5283000
P05486,Anna Nagar,1650,16-02-2010,1,1,4,Ab Normal,No,23-02-1981,Commercial,NoSewer ,No Access,RH,3.6,2.3,2.4,2.795,547681,239610,27401714.45,1.04,1.601032219,17115030
P05795,Anna Nagar,1663,21-12-2009,1,1,4,Partial,No,26-12-1988,Others,NoSewer ,Gravel,RL,4.9,2,4.8,4.135,411826,154435,21428763.41,1.04,1.665073507,12869560
P02435,Velachery,1913,5/10/2011,3,2,5,Partial,No,9/10/1995,House,NoSewer ,No Access,A,4,4,4.8,4.24,267167,119522,10823470.42,1.04,1.539454056,7030720
P03392,Velachery,1963,3/4/2011,3,2,5,Ab Normal,No,5/4/2002,House,NoSewer ,Paved,C,2.2,2.2,3.8,2.68,336842,103644,13296233.9,1.04,1.539454056,8636980
P08145,T Nagar,1806,9/4/2008,2,1,5,Adj Land,No,15-04-1987,Others,NoSewer ,Paved,RM,4.8,3.9,4.5,4.44,439164,102472,25349665.18,1.04,1.731676448,14638800
P07488,Velachery,1630,24-10-2008,2,1,4,Partial,No,30-10-1984,House,AllPub,Gravel,A,4.6,4.6,2.6,4,283900,94633,12605704.07,1.04,1.731676448,7279480
P04951,Karapakkam,1016,28-05-2010,1,1,3,Ab Normal,No,5/6/1977,House,NoSewer ,Gravel,A,3,2.2,3,2.76,170003,80528,7162617.888,1.04,1.601032219,4473750
P00362,Chrompet,1185,7/6/2014,1,1,3,Adj Land,No,14-06-1984,Commercial,AllPub,No Access,RH,3.2,3.6,3.2,3.36,384019,99102,16953422.83,1.04,1.36856905,12387700
P05824,Karapakkam,1478,16-12-2009,2,2,4,Normal Sale,No,28-12-1960,House,ELO,No Access,A,4.9,4.9,4.6,4.78,182809,62423,7424146.501,1.04,1.665073507,4458750
P00747,T Nagar,1856,20-08-2013,2,1,5,Normal Sale,No,30-08-1972,Commercial,NoSewer ,Paved,RH,3.8,3.7,3.5,3.64,684272,136854,27826628.39,1.04,1.423311812,19550620
P03570,KK Nagar,2439,27-02-2011,4,2,6,Partial,No,5/3/1985,House,NoSewer ,Gravel,RH,4,4,4.1,4.04,366951,111197,17118298.06,1.04,1.539454056,11119720
P04009,KK Nagar,1693,25-11-2010,2,1,4,Ab Normal,No,27-11-2000,Others,AllPub,Gravel,RM,3.9,4.7,3.3,3.9,411540,182907,18302455.97,1.04,1.601032219,11431660
P05746,Anna Nagar,1737,31-12-2009,1,1,4,Adj Land,No,6/1/1988,Others,NoSewer ,Paved,RH,3.1,2.1,4,3.21,319831,115139,21301701.65,1.04,1.665073507,12793250
P02028,KK Nagar,2485,23-12-2011,4,2,6,Normal Sale,No,25-12-2003,Commercial,AllPub,Paved,RL,3.2,2.9,2.8,2.95,740382,379683,29225242.12,1.04,1.539454056,18984160
P02119,Karapakkam,512,7/12/2011,1,1,2,Family,No,13-12-1985,Commercial,NoSewer ,Gravel,C,3.2,3.5,3.5,3.41,167824,41956,8073666.798,1.04,1.539454056,5244500
P04670,Chrompet,958,22-07-2010,1,1,3,Ab Normal,No,24-07-2001,Commercial,AllPub,No Access,RH,4.5,2.7,3.5,3.48,353778,96485,17163945.95,1.04,1.601032219,10720550
P00541,Anna Nagar,1531,21-01-2014,1,1,4,Ab Normal,No,26-01-1994,Commercial,NoSewer ,Paved,RL,4.3,3.2,3.3,3.625,681741,139844,23923339.71,1.04,1.36856905,17480550
P03912,Adyar,1046,16-12-2010,1,1,3,Normal Sale,No,23-12-1982,Commercial,NoSewer ,No Access,I,4,2,2.2,2.7,408888,129123,17227458.9,1.04,1.601032219,10760220
P07569,KK Nagar,1465,30-09-2008,2,1,4,Adj Land,No,3/10/1999,House,NoSewer ,Gravel,RM,4.7,3,2.2,3.19,507409,182667,17573364.29,1.04,1.731676448,10148180
P01238,Chrompet,1126,4/10/2012,1,1,3,Family,No,9/10/1994,Others,ELO,Gravel,RH,2,3.5,3.8,3.14,293130,79944,13148595.51,1.04,1.480244285,8882720
P06167,Karapakkam,1368,10/10/2009,2,2,4,Family,No,19-10-1972,House,AllPub,Paved,RH,2.5,2.1,2.6,2.42,311639,108396,11280456.74,1.04,1.665073507,6774750
P08843,Chrompet,709,28-07-2007,1,1,2,Family,No,31-07-1993,House,NoSewer ,No Access,RL,4.2,3.8,5,4.28,199494,19306,11589611.74,1.04,1.800943506,6435300
P07803,T Nagar,1550,29-07-2008,1,1,4,Normal Sale,No,3/8/1989,House,ELO,Paved,RL,2.6,2.2,2.9,2.635,399932,144420,19237591.94,1.04,1.731676448,11109230
P07034,Velachery,1881,14-03-2009,3,2,5,Family,No,24-03-1968,Commercial,NoSewer ,Paved,RH,2.6,2.9,3.3,2.95,565335,260924,24136522.6,1.04,1.665073507,14495770
P05575,Adyar,641,1/2/2010,1,1,2,Adj Land,No,5/2/1993,Commercial,NoSewer ,Paved,RL,2.1,2.3,3,2.59,348175,89531,15926836.36,1.04,1.601032219,9947855
P08381,Anna Nagar,1912,23-01-2008,2,1,5,Normal Sale,No,27-01-1991,House,NoSewer ,Paved,RH,4.6,2.4,4,3.81,358580,74189,21411902.21,1.04,1.731676448,12364840
P01319,Anna Nagar,1649,11/8/2012,1,1,4,Partial,No,14-08-2002,Commercial,ELO,Gravel,RL,4.3,4.2,3.2,3.835,564110,131626,27833995.45,1.04,1.480244285,18803650
P02959,Karapakkam,854,22-06-2011,1,1,2,Partial,No,23-06-2006,House,AllPub,Gravel,RM,2.1,3.1,4.8,3.48,280525,98563,11671755.79,1.04,1.539454056,7581750
P04310,Karapakkam,1381,24-09-2010,2,2,4,Adj Land,No,25-09-2005,House,NoSewer ,Gravel,RH,2.7,4.2,2.8,3.19,281733,107721,13266553.22,1.04,1.601032219,8286250
P06211,Karapakkam,669,5/10/2009,1,1,2,Ab Normal,No,14-10-1972,Others,NoSewer ,No Access,RL,4.6,4.6,4.4,4.52,168634,127753,8508733.757,1.04,1.665073507,5110125
P01097,Chrompet,965,29-12-2012,1,1,3,Normal Sale,No,5/1/1986,Others,NoSewer ,Gravel,RM,3.8,4.3,3.9,4.03,250258,163630,14247795.32,1.04,1.480244285,9625300
P09622,Velachery,1899,23-06-2006,3,2,5,Normal Sale,No,27-06-1988,House,NoSewer ,Paved,C,3,4.9,3,3.86,295169,75901,15795618.77,1.04,1.872981246,8433410
P08819,Velachery,1553,8/8/2007,2,1,4,Partial,No,12/8/1988,House,ELO,No Access,I,4.2,3.5,2.1,3.26,216526,87964,12185958.16,1.04,1.800943506,6766430
P09234,Anna Nagar,1628,17-02-2007,1,1,4,Adj Land,No,19-02-1997,House,AllPub,Gravel,RL,2.8,2.9,2.3,2.625,493410,151819,22784726.81,1.04,1.800943506,12651550
P00542,Anna Nagar,1734,21-01-2014,1,1,4,Ab Normal,No,27-01-1990,House,ELO,No Access,RH,3.1,4.9,2.3,3.23,409406,199454,14366663.09,1.04,1.36856905,10497580
P02527,Karapakkam,662,16-09-2011,1,1,2,Family,No,28-09-1961,Commercial,AllPub,No Access,I,3.7,2.7,2.4,2.88,248602,111617,7810420.155,1.04,1.539454056,5073500
P09114,Adyar,994,3/4/2007,1,1,3,Normal Sale,No,6/4/1995,Commercial,AllPub,Gravel,A,2.9,4.9,2.8,3.25,433395,54174,19513006.77,1.04,1.800943506,10834880
P02223,Chrompet,1033,12/11/2011,1,1,3,Partial,No,19-11-1983,Commercial,NoSewer ,No Access,RM,4.2,2.5,4.7,3.67,304689,117188,18040554.2,1.04,1.539454056,11718800
P03868,Karapakkam,1462,26-12-2010,2,2,4,Partial,No,2/1/1981,House,ELO,No Access,A,4,2.6,2.9,3.14,213714,95953,6982902.021,1.04,1.601032219,4361500
P07207,KK Nagar,1865,22-01-2009,3,2,5,Family,No,27-01-1991,House,AllPub,Gravel,RH,4.7,4,4.1,4.25,414093,128172,16416559.14,1.04,1.665073507,9859360
P02822,Chrompet,828,19-07-2011,1,1,3,Adj Land,No,24-07-1989,Others,NoSewer ,No Access,RL,4.9,3.4,2.7,3.64,249251,105743,11627588.85,1.04,1.539454056,7553060
P00242,Chrompet,850,30-08-2014,1,1,3,Normal Sale,No,1/9/2005,House,NoSewer ,Paved,RH,2.2,2,4.8,2.9,213713,85485,9749343.773,1.04,1.36856905,7123750
P02589,Anna Nagar,1813,6/9/2011,2,1,5,Partial,No,16-09-1968,Others,AllPub,No Access,RL,3.5,4.5,3.1,3.59,321634,136076,19043893.38,1.04,1.539454056,12370550
P09905,Velachery,1973,3/11/2004,3,2,5,Adj Land,No,15-11-1958,House,NoSewer ,Gravel,C,2.1,3,3.6,2.96,322667,152370,18157332.65,1.04,2.025816515,8962970
P00943,Anna Nagar,1558,15-04-2013,1,1,4,Normal Sale,No,18-04-2000,House,NoSewer ,Paved,RH,2.9,4.7,4,3.79,411987,140943,15431205.08,1.04,1.423311812,10841760
P00086,T Nagar,1781,22-12-2014,1,1,4,Family,No,31-12-1976,Commercial,NoSewer ,No Access,RH,2.8,4.2,2.1,2.835,646524,89795,24578145.26,1.04,1.36856905,17959010
P03944,KK Nagar,1402,8/12/2010,2,1,4,Partial,No,13-12-1991,Commercial,NoSewer ,Gravel,RM,4.9,3,2.7,3.45,484166,248626,20950435.18,1.04,1.601032219,13085580
P09090,Anna Nagar,1625,10/4/2007,1,1,4,Ab Normal,No,20-04-1966,Others,NoSewer ,Gravel,RH,2.4,4.6,4.5,3.79,314222,84598,21765248.71,1.04,1.800943506,12085470
P09206,Anna Nagar,1724,25-02-2007,1,1,4,Ab Normal,No,1/3/1991,Others,ELO,Paved,RH,4.5,3.9,2.7,3.63,444151,160388,22219212.54,1.04,1.800943506,12337540
P02009,Karapakkam,657,27-12-2011,1,1,2,Family,No,7/1/1968,Others,ELO,No Access,I,4.5,4.9,4.7,4.7,112960,72878,5609578.149,1.04,1.539454056,3643875
P02283,Chrompet,942,31-10-2011,1,1,3,Adj Land,No,4/11/1994,House,NoSewer ,No Access,RL,2.2,5,4.7,4.07,225230,93199,11956246.9,1.04,1.539454056,7766550
P00759,Chrompet,1132,15-08-2013,1,1,3,Normal Sale,No,19-08-1999,Commercial,NoSewer ,Paved,RM,4.5,3.7,2.7,3.64,411291,54839,19513177.95,1.04,1.423311812,13709700
P01408,Chrompet,1234,27-05-2012,2,1,4,Partial,No,6/6/1975,Commercial,NoSewer ,Paved,RM,2.4,4.7,4.9,4.07,345554,55289,20460158.54,1.04,1.480244285,13822150
P05025,Chrompet,814,15-05-2010,1,1,3,Ab Normal,No,21-05-1985,Others,NoSewer ,Gravel,RM,3.8,2.2,4,3.22,293401,115582,14234665.38,1.04,1.601032219,8890930
P00627,Chrompet,878,22-11-2013,1,1,3,Partial,No,27-11-1995,Others,AllPub,Gravel,RM,2.8,4.4,3.1,3.53,248653,138140,13107790.87,1.04,1.423311812,9209360
P05662,Chrompet,1053,16-01-2010,1,1,3,Family,No,21-01-1990,Commercial,NoSewer ,Gravel,RM,4.5,2.3,2.9,3.14,383305,185044,21161483.25,1.04,1.601032219,13217400
P09510,T Nagar,1809,31-10-2006,2,1,5,Family,No,3/11/1993,Commercial,NoSewer ,Paved,RL,3.9,2.2,3.1,3.115,621070,280483,37524261.5,1.04,1.872981246,20034510
P00042,Anna Nagar,1871,24-01-2015,2,1,5,Normal Sale,No,1/2/1983,Others,AllPub,Gravel,RM,3.6,4.7,2.2,3.315,447127,134138,19612936.74,1.04,1.315931779,14904220
P08456,Adyar,1025,25-12-2007,1,1,3,Adj Land,No,2/1/1974,Others,AllPub,Gravel,RM,4.7,4.8,5,4.87,325308,32531,19528729.01,1.04,1.800943506,10843610
P03271,KK Nagar,1392,22-04-2011,2,1,4,Family,No,24-04-2003,Commercial,NoSewer ,Paved,RL,2.9,2.9,4,3.34,454595,196582,18914286.74,1.04,1.539454056,12286360
P01281,Chrompet,1279,4/9/2012,2,1,4,Normal Sale,No,10/9/1990,Others,ELO,Paved,RL,3.1,2.9,3.1,3.02,323259,127344,14500073.35,1.04,1.480244285,9795730
P02692,Chrompet,816,16-08-2011,1,1,3,Partial,No,23-08-1981,Commercial,NoSewer ,Gravel,RH,4.8,2.7,3.4,3.54,320259,150122,15407010.14,1.04,1.539454056,10008100
P06589,T Nagar,1904,19-07-2009,2,1,5,Adj Land,No,26-07-1983,Commercial,ELO,Gravel,RH,3.5,3.6,2.2,2.94,604317,395932,34697667.58,1.04,1.665073507,20838520
P05923,KK Nagar,1502,30-11-2009,2,1,4,Normal Sale,No,3/12/1996,Commercial,NoSewer ,Paved,RH,4.9,4.5,4.7,4.7,466735,126145,21004003.16,1.04,1.665073507,12614460
P06677,T Nagar,1781,28-06-2009,1,1,4,Adj Land,No,1/7/1999,Commercial,NoSewer ,Paved,RL,4.8,4.7,5,4.865,800231,328300,34165227.03,1.04,1.665073507,20518750
P00631,Chrompet,1142,20-11-2013,1,1,3,Family,No,26-11-1991,Commercial,NoSewer ,No Access,RM,2.5,4.6,3.5,3.64,409834,102458,18228781.38,1.04,1.423311812,12807300
P00768,T Nagar,1674,9/8/2013,1,1,4,Ab Normal,No,20-08-1969,House,AllPub,No Access,RH,4.8,4.3,4.4,4.495,301894,166562,14816861,1.04,1.423311812,10410130
P04091,Adyar,781,10/11/2010,1,1,2,Adj Land,No,13-11-1998,Commercial,NoSewer ,Gravel,RH,3.1,4.8,3.5,3.64,435153,156209,17863965.27,1.04,1.601032219,11157780
P08764,Adyar,1274,29-08-2007,2,2,4,Partial,No,31-08-1997,Others,AllPub,No Access,RH,3.5,3.5,4.2,3.85,298722,130691,16811897.67,1.04,1.800943506,9335050
P04479,Karapakkam,687,23-08-2010,1,1,2,Adj Land,No,27-08-1992,Others,AllPub,No Access,RL,2,3.7,3,2.91,212891,100532,9467904.154,1.04,1.601032219,5913625
P06300,T Nagar,1886,17-09-2009,2,1,5,Normal Sale,No,23-09-1987,Others,AllPub,Gravel,RL,2.2,4.5,4,3.585,469477,249410,24428576.49,1.04,1.665073507,14671170
P01067,Anna Nagar,1815,16-01-2013,2,1,5,Partial,No,20-01-1999,Commercial,NoSewer ,No Access,RM,5,3.4,3,3.8,534986,178329,28201898.78,1.04,1.423311812,19814280
P05752,Karapakkam,1121,29-12-2009,1,1,3,Family,No,6/1/1979,Others,NoSewer ,Paved,I,4.3,2.9,3.2,3.44,216418,64340,9739223.078,1.04,1.665073507,5849125
P06484,Chrompet,1182,9/8/2009,1,1,3,Family,No,11/8/2001,Others,NoSewer ,Paved,RM,2.6,3.7,2.9,3.13,272644,141371,16813812.37,1.04,1.665073507,10097940
P05576,Anna Nagar,1864,1/2/2010,2,1,5,Partial,No,11/2/1969,Others,ELO,No Access,RM,2.3,2.6,2.9,2.615,514704,141543,20601426.17,1.04,1.601032219,12867590
P03334,KK Nagar,2125,12/4/2011,3,2,5,Ab Normal,No,19-04-1983,Commercial,NoSewer ,Gravel,RL,2.2,2.7,2.4,2.43,582980,416414,25642008.86,1.04,1.539454056,16656560
P01697,Chrompet,955,24-02-2012,1,1,3,Adj Land,No,25-02-2006,House,NoSewer ,Gravel,RM,3.4,4.4,4.7,4.19,263080,29231,14423056.24,1.04,1.480244285,9743700
P07563,Velachery,1625,2/10/2008,2,1,4,Normal Sale,No,7/10/1991,Commercial,NoSewer ,Paved,RH,3.4,4.8,4.5,4.36,466444,274379,23756765.28,1.04,1.731676448,13718940
P02215,Karapakkam,938,13-11-2011,1,1,3,Normal Sale,No,24-11-1965,House,AllPub,Gravel,C,2.3,2.2,3.7,2.83,181985,113126,7571804.776,1.04,1.539454056,4918500
P05056,KK Nagar,1655,7/5/2010,2,1,4,Partial,No,14-05-1981,House,NoSewer ,Gravel,RM,4.2,4.4,3.3,3.9,314995,127967,15759888.73,1.04,1.601032219,9843580
P00703,Chrompet,1148,3/10/2013,1,1,3,Normal Sale,No,11/10/1980,House,ELO,Gravel,RH,4.6,2.8,2.6,3.28,237195,32717,11641480.81,1.04,1.423311812,8179150
P02299,KK Nagar,2453,29-10-2011,4,2,6,Family,No,2/11/1992,Others,AllPub,Gravel,RM,2.2,4.9,2.6,3.17,645265,164748,21135226.32,1.04,1.539454056,13729040
P03233,KK Nagar,2167,30-04-2011,3,2,5,Adj Land,No,6/5/1986,Others,NoSewer ,Paved,RM,2.3,3.5,4.3,3.46,486612,124772,19208137.73,1.04,1.539454056,12477240
P08646,T Nagar,1545,9/10/2007,1,1,4,Adj Land,No,10/10/2001,Others,ELO,Gravel,RM,3.6,4.8,4.7,4.395,559477,139869,25189652.74,1.04,1.800943506,13986920
P04240,Velachery,1787,8/10/2010,2,1,4,Adj Land,No,20-10-1961,Others,NoSewer ,Paved,RH,3.9,3.6,3.2,3.56,347046,106042,15434238.77,1.04,1.601032219,9640180
P05485,Anna Nagar,1930,16-02-2010,2,1,5,Partial,No,27-02-1966,House,NoSewer ,Gravel,RM,2.1,3.5,2.2,2.49,457127,143669,20910729.58,1.04,1.601032219,13060780
P01475,T Nagar,1613,13-04-2012,1,1,4,Partial,No,15-04-2006,Commercial,NoSewer ,Paved,RH,4.5,4.9,2.3,3.61,438461,315692,25961145.97,1.04,1.480244285,17538420
P00375,Chrompet,726,31-05-2014,1,1,2,Family,No,3/6/2003,House,ELO,No Access,RL,3.8,3.4,2.7,3.31,163297,37684,8595503.206,1.04,1.36856905,6280650
P07031,Velachery,1853,15-03-2009,3,2,5,Adj Land,No,17-03-2000,Others,NoSewer ,No Access,RH,2.7,2,4.5,2.93,340605,140249,16680340.08,1.04,1.665073507,10017780
P09706,Velachery,1591,18-01-2006,2,1,4,Adj Land,No,23-01-1987,House,NoSewer ,Paved,I,3,3.7,3.6,3.5,309092,158723,15646566.92,1.04,1.872981246,8353830
P09315,Anna Nagar,1980,19-01-2007,2,1,5,Family,No,27-01-1975,Others,ELO,Gravel,RL,3.3,2.2,4.3,3.425,515980,200659,25812545.07,1.04,1.800943506,14332790
P02476,Adyar,808,27-09-2011,1,1,3,Adj Land,No,1/10/1992,Commercial,ELO,Paved,RM,3.9,2.6,4.6,3.99,430167,143389,18395067.37,1.04,1.539454056,11949085
P01626,Karapakkam,1376,7/3/2012,2,2,4,Adj Land,No,12/3/1993,House,NoSewer ,No Access,RM,2.4,2.8,5,3.56,356631,129684,11997749.99,1.04,1.480244285,8105250
P08989,T Nagar,1868,22-05-2007,2,1,5,Normal Sale,No,1/6/1967,Commercial,NoSewer ,Gravel,RH,2.3,2.5,2.4,2.395,781305,340569,36079111.67,1.04,1.800943506,20033450
P04924,Karapakkam,1311,2/6/2010,1,1,3,Family,No,9/6/1981,House,NoSewer ,Paved,RH,4,3.6,2.7,3.36,261290,84919,10458342.71,1.04,1.601032219,6532250
P00718,Chrompet,706,18-09-2013,1,1,2,Normal Sale,No,26-09-1980,Others,AllPub,Paved,RM,2,2.9,4.8,3.2,195474,93828,11128832.36,1.04,1.423311812,7818970
P04712,Karapakkam,1464,13-07-2010,2,2,4,Normal Sale,No,14-07-2005,Others,ELO,Paved,A,4.6,2.7,3.9,3.75,219546,87819,10042874.85,1.04,1.601032219,6272750
P01576,Adyar,648,15-03-2012,1,1,2,Family,No,24-03-1978,Commercial,NoSewer ,Gravel,RM,4,3.9,4.3,4.13,383846,82994,15356365.06,1.04,1.480244285,10374210
P04682,Velachery,1639,19-07-2010,2,1,4,Partial,No,28-07-1973,House,AllPub,Gravel,A,2.5,3.5,4.7,3.61,259623,119286,11234186.91,1.04,1.601032219,7016840
P04406,Chrompet,765,8/9/2010,1,1,2,Partial,No,13-09-1990,House,NoSewer ,No Access,RH,3.7,3.5,4.8,3.95,166373,74581,9185121.838,1.04,1.601032219,5737000
P03606,Anna Nagar,1765,18-02-2011,1,1,4,Adj Land,No,23-02-1991,House,NoSewer ,Gravel,RM,4.6,3.3,3.4,3.795,533085,232370,21042566.58,1.04,1.539454056,13668850
P06840,KK Nagar,2417,9/5/2009,4,2,6,Partial,No,16-05-1983,House,NoSewer ,Gravel,RL,4.9,2.2,2.1,2.97,343084,217286,19041980.44,1.04,1.665073507,11436120
P07484,Chrompet,1188,26-10-2008,1,1,3,Adj Land,No,28-10-2003,Others,ELO,Gravel,RH,3.7,2.9,2.4,2.99,274330,88178,16966117.31,1.04,1.731676448,9797510
P07127,T Nagar,1810,13-02-2009,2,1,5,Normal Sale,No,15-02-2002,Commercial,NoSewer ,No Access,RM,4.7,4.6,4.5,4.585,715452,347505,34036583.45,1.04,1.665073507,20441490
P01738,KK Nagar,1564,17-02-2012,2,1,4,Partial,No,19-02-2004,House,AllPub,Gravel,RM,2.9,2.9,3.2,3.02,500968,100194,14831100.38,1.04,1.480244285,10019360
P01654,Karapakkam,1211,2/3/2012,1,1,3,Adj Land,No,9/3/1984,Commercial,NoSewer ,Gravel,A,4.7,2.2,4.2,3.75,348705,153090,12589477.64,1.04,1.480244285,8505000
P09403,Velachery,1530,20-12-2006,2,1,4,Partial,No,30-12-1967,Commercial,ELO,No Access,I,4,2.4,2.2,2.74,401494,184470,20324056.63,1.04,1.872981246,10851180
P03147,Chrompet,780,18-05-2011,1,1,2,Normal Sale,No,24-05-1987,House,ELO,No Access,RM,4.7,3.5,4.4,4.13,232980,42360,10868545.64,1.04,1.539454056,7060000
P04973,Chrompet,1195,25-05-2010,1,1,3,Ab Normal,No,26-05-2004,House,NoSewer ,Gravel,RM,2.6,2.9,3.9,3.11,285894,81684,16347339.47,1.04,1.601032219,10210500
P07817,Adyar,921,23-07-2008,1,1,3,Normal Sale,No,26-07-1998,Others,AllPub,No Access,I,3.5,2.5,2,2.55,222526,64604,12430406.46,1.04,1.731676448,7178250
P08136,Adyar,607,11/4/2008,1,1,2,Partial,No,13-04-2001,House,ELO,Gravel,C,3.5,4.4,4.6,4.23,204558,53831,9321796.143,1.04,1.731676448,5383105
P02657,Adyar,712,25-08-2011,1,1,2,Ab Normal,No,28-08-1996,House,AllPub,No Access,RL,4.7,2.6,4.2,4.03,237253,13956,10742348.89,1.04,1.539454056,6978025
P07181,KK Nagar,2312,27-01-2009,4,2,6,Normal Sale,No,30-01-1999,House,NoSewer ,Gravel,RM,2.6,3.8,4.6,3.76,565641,100558,20929640.97,1.04,1.665073507,12569800
P08178,Velachery,1809,30-03-2008,3,2,5,Normal Sale,No,5/4/1987,Others,NoSewer ,Paved,RM,4,4,5,4.3,439509,202850,19515075.78,1.04,1.731676448,11269470
P06878,T Nagar,1872,30-04-2009,2,1,5,Family,No,5/5/1991,Others,ELO,Gravel,RM,3.3,3.5,4.7,3.98,385396,88938,24681251.39,1.04,1.665073507,14822920
P01878,KK Nagar,2286,23-01-2012,4,2,6,Adj Land,No,25-01-2002,Others,AllPub,Paved,RM,3.2,3.4,4.4,3.74,616544,281466,19839891.78,1.04,1.480244285,13403120
P04726,Karapakkam,1648,9/7/2010,2,2,4,Normal Sale,No,16-07-1982,House,NoSewer ,No Access,A,2.8,4.7,3,3.45,223188,95652,8507885.209,1.04,1.601032219,5314000
P06083,Anna Nagar,1522,27-10-2009,1,1,4,Family,No,31-10-1992,Others,AllPub,No Access,RL,4.9,4.3,3.5,4.19,451796,220106,19289044.05,1.04,1.665073507,11584500
P09244,Chrompet,919,14-02-2007,1,1,3,Ab Normal,No,16-02-2000,Commercial,AllPub,Gravel,RL,4.8,3,2.2,3.3,352572,60788,21895240.81,1.04,1.800943506,12157650
P05679,Karapakkam,1559,13-01-2010,2,2,4,Normal Sale,No,17-01-1996,House,ELO,No Access,C,2.7,4.6,2.7,3.27,183968,74737,9204334.225,1.04,1.601032219,5749000
P06179,Karapakkam,860,9/10/2009,1,1,2,Family,No,18-10-1972,Others,ELO,Paved,RL,4.2,2.4,4.5,3.78,248593,90949,10095756.94,1.04,1.665073507,6063250
P03493,Chrompet,1197,17-03-2011,1,1,3,Partial,No,20-03-1997,House,NoSewer ,Gravel,RL,4.8,4.8,4.9,4.83,231828,37092,14275511.41,1.04,1.539454056,9273100
P07607,KK Nagar,2176,22-09-2008,3,2,5,Ab Normal,No,25-09-1997,Others,NoSewer ,Paved,RL,3.8,4.5,4,4.09,423070,235039,20350557.71,1.04,1.731676448,11751940
P01974,Karapakkam,1519,6/1/2012,2,2,4,Normal Sale,No,8/1/2004,Others,ELO,No Access,A,3.1,2.4,3,2.85,244503,130781,8416854.035,1.04,1.480244285,5686125
P06181,Chrompet,786,9/10/2009,1,1,2,Normal Sale,No,11/10/2001,House,AllPub,No Access,RL,3,2.5,2.3,2.59,227726,96611,11490339.26,1.04,1.665073507,6900800
P05063,Chrompet,1098,6/5/2010,1,1,3,Normal Sale,No,14-05-1979,House,NoSewer ,Gravel,RL,4.2,4,4.2,4.12,240345,62312,14251828.45,1.04,1.601032219,8901650
P04401,Karapakkam,1190,8/9/2010,1,1,3,Family,No,10/9/2001,House,ELO,Gravel,I,3.1,3.4,3.9,3.51,253490,90997,10406309.16,1.04,1.601032219,6499750
P07361,KK Nagar,1524,9/12/2008,2,1,4,Adj Land,No,14-12-1991,Others,AllPub,Gravel,RH,4.2,3.6,3.6,3.78,454969,197812,17127353.71,1.04,1.731676448,9890620
P01943,Adyar,1003,10/1/2012,1,1,3,Adj Land,No,13-01-1999,Commercial,AllPub,Gravel,RL,4.3,2.6,2.6,3.11,479836,27419,20293549.65,1.04,1.480244285,13709595
P09996,Velachery,1869,18-04-2004,3,2,5,Adj Land,No,29-04-1960,House,ELO,Paved,C,3.9,2.6,4.6,3.53,250314,145343,16357718.81,1.04,2.025816515,8074630
P05703,Karapakkam,1265,8/1/2010,1,1,3,Normal Sale,No,11/1/1997,Others,NoSewer ,Gravel,RM,2.5,3.8,2.3,2.81,448531,206324,14362259.65,1.04,1.601032219,8970625
P07319,T Nagar,1585,21-12-2008,1,1,4,Ab Normal,No,30-12-1972,Commercial,ELO,Paved,RL,2.5,3.6,2.1,2.595,684691,210674,30401606.1,1.04,1.731676448,17556170
P00962,Chrompet,729,5/4/2013,1,1,2,Normal Sale,No,10/4/1993,Commercial,NoSewer ,No Access,RM,4.7,2.4,5,3.87,305672,49302,14034423.8,1.04,1.423311812,9860400
P09237,T Nagar,1882,16-02-2007,2,1,5,Family,No,20-02-1991,House,AllPub,No Access,RL,2.6,2.6,4.3,3.365,318133,85651,22036110.61,1.04,1.800943506,12235870
